tx_name,Task Name,tx_difficulty,total_correctness,total_compute,total_robustness,total_memtotal,made_submission,compile_success,score_percentage,Time spent,Remarks on Score,id_task_session,js_comments,id_infra_instan,nu_pgmr_comment_flux_all,nu_pgmr_cyclo_flux_all,nu_pgmr_filesize_flux_all,nu_pgmr_nom_flux_all,nu_pgmr_dac_flux_all,nu_pgmr_fanout_flux_all,nu_loc_flux_source_all,nu_loc_added_source_all,nu_ce_models_units_all,nu_aberrant_ce_units_all,nu_ce_hours_all,nu_aberrant_ce_all,loc_submit,cyclo_submit,nom_submit,dac_submit,fanout_submit,ce_units_submit,aberrant_ce_units_submit,id_test_session,tx_file_type,correctness_norm,compute_norm,robustness_norm,memtotal_norm,task_score,avg_bce
88,8,easy,1,1,0,1,True,True,61.4,1,ACCEPTABLE,2364,"[{""question"":""If you had more time, describe the additional steps you would take to further optimise the code or explain why this is not possible."",""answer"":""While multiplication and squaring are both O(n^2) it turns out that squaring can be done roughly twice as fast as multiplication. Half of the partial results when squaring are needed twice, but only need to be calculated once.""},{""question"":""Outline why your solution runs faster than the original version."",""answer"":""The observation was that the Mandelbrot calculations can be done using three squaring operations rather than two squares and a multiply. At the limit this gives approximately a one-third speedup!""}]",835903,0,13,1777,0,4,4,71,38,89.89375174280615,1.7944182129082036,5.065280122746551,0.10111081948991732,57,11,6,1,2,16.569899146837894,0.14728146350033386,1627,java,100,100,0,50,83.33333333333333,3.0750933862433865
88,1,easy,2,0,0,0,True,True,69.8,0.2,ACCEPTABLE,2746,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""compute the sum of the array and then divide it by array length will give the Average.""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""No.""}]",835748,0,1,119,0,0,0,6,5,13.386560415361748,0.2704978756887546,0.7542980137026484,0.015241854816467419,12,3,2,0,0,9.680203477915027,0,1904,java,37.5,0,0,0,18.75,3.0750933862433865
88,1,easy,3,0,0,0,True,True,63.1,0.25,ACCEPTABLE,1943,"[ { ""question"":""Please Describe the core idea or algorithm you used."" ,""answer"": ""Computing Array Average.""}]",835847,0,5,143,4,0,0,15,10,51.822284696104845,1.034027432204876,2.9200515441552817,0.0582647680976466,9,2,1,0,0,4.639478725592647,0,1353,0,22.222222222222207,0,0,0,7.407407407407406,2.83471541218638
88,15,intermediate,5,0,0,0,True,True,58.9,1,FAILED,1942,"[ { ""question"":""Please Describe the core idea or algorithm you used."" ,""answer"": ""Still 2 test cases are failing.""}]",835752,0,21,2331,8,0,9,87,61,143.09235676545788,1.632198384646263,8.062883753197395,0.09197015225020204,38,7,4,0,2,8.298089428012018,0.036483681695703166,1353,0,12,0,0,0,2.4,2.83471541218638
88,15,intermediate,0,0,0,0,True,True,66.90000000000002,1,0,2295,"[{""question"":""If you had more time, describe what changes you would make (if any) to make your implementation more efficient."",""answer"":""Using the builder design pattern and java Pattern Matching to solve this problem.""},{""question"":""Describe why a builder interface is appropriate."",""answer"":""Builder pattern solves the issue with a large number of optional parameters by providing a way to build the object step-by-step and provide a method that will actually return the final Object.""}]",835725,0,33,2360,24,0,15,103,88,198.80642814377617,2.465687221624624,11.202227398763528,0.1389350898195753,38,8,6,0,3,23.100590713561072,0.2052646237218176,1557,0,0,0,0,0,0,2.83471541218638
88,0,intermediate,4,0,2,0,True,True,70.1,1,FAILED,2330,"[{""question"":""Is your solution exact or approximate?"",""answer"":""Approzimate""},{""question"":""How did you estimate the area under the curve?"",""answer"":""Get the no. of rectangels in the Area  and then multiply it with the function value.""}]",835499,21,88,3714,20,0,12,163,87,479.6199840667769,18.340414029908167,27.025344083048342,1.0334348364325576,20,10,2,0,1,15.363605325726668,0.9367948951103704,1598,java,18.75,0,0,0,3.125,2.83471541218638
88,3,intermediate,5,0,0,0,True,True,61.5,1,FAILED,2441,"[{""question"":""Describe what you would do differently if you were to rewrite the decode method from scratch."",""answer"":""using the Long.Max value to reproduce the error""},{""question"":""Describe the faults you found in words."",""answer"":""using the Long.Max value to reproduce the error""}]",835876,2,16,2004,4,0,8,78,40,81.4031402948022,3.2867750610052022,4.5868561548540265,0.18520126328781292,57,10,2,1,3,18.873449020617077,0.08477686252944219,1707,java,4,0,0,0,0.8,2.83471541218638
88,4,intermediate,5,0,0,0,True,True,64,0.55,PASSED,2385,"[{""question"":""Describe any other corner cases you considered."",""answer"":""1. If an array is null then return the null array itself. 2.If in the array any row is null in new target array make that row null otherwise copy all the elements of that row. 3. If both rows are null of an array then make both rows null in the target array as well.""},{""question"":""Describe in words how you made a complete copy of the input array."",""answer"":""I created a new target array and while copying all the elements of an array I considered all the null values cases. Case 1. If an array is null then return the null array itself.  Case2. If in the array the first row is null then make the first row as null in the new target array. If the second row is null then make the second row as null in the target array. Case3. if both rows are null then make both rows as null in the target array. Case4. If none of the rows are null then copy the array completely.""}]",835651,1,21,1999,0,0,0,82,54,51.753314021112594,2.4360152838511646,2.9161652252252384,0.13726315296419422,37,9,2,0,1,15.771472842189338,0.830665459844249,1646,java,20,0,0,0,4,2.83471541218638
89,1,easy,2,0,0,0,True,True,76.2,0.55,ACCEPTABLE,3165,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""Tested on a different set of inputs to ensure accuracy.""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""Sent null, character values to check the output.""}]",731264,0,32,201,14,0,0,218,200,260.84836656426546,2.562025933702413,14.698129965574784,0.1443635267673933,18,5,2,0,0,9.64668680233698,0.2805416507009664,2727,java,37.5,0,0,0,18.75,3.0311657142857142
89,3,intermediate,5,0,0,0,True,True,74.59999999999998,1,FAILED,3164,0,731266,18,36,534,18,9,15,1030,988,475.27433034278226,34.035552297693435,26.780477749162674,1.9178152338491503,52,12,6,3,5,11.993877981727495,0.3604401978919615,2727,java,4,0,0,0,0.8,3.0311657142857142
90,12,easy,0,0,0,0,True,False,52.90000000000001,1,0,3616,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""it should be total odd""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""""}]",833009,0,37,479,37,10,12,55,31,356.3989434954233,8.301496351559027,20.08215753882702,0.4677678219384142,23,3,3,1,2,19.747208568117113,0.08956284801640531,4634,java,0,0,0,0,0,1.6038586734693878
90,3,intermediate,5,0,0,0,True,True,66.7,0.95,FAILED,3615,"[{""question"":""Describe what you would do differently if you were to rewrite the decode method from scratch."",""answer"":""""},{""question"":""Describe why the fixes you made constituted \u0027fixing the code in place\u0027."",""answer"":""to avoid code breaking""},{""question"":""Describe the faults you found in words."",""answer"":""""}]",833008,2,0,113,0,0,0,2,2,22.664208928413657,0.5285286590194238,1.2770694821073103,0.02978122126321442,39,10,6,3,5,7.222609501645097,0,4634,java,12,0,0,0,2.4,1.6038586734693878
90,15,intermediate,0,0,0,0,True,False,65.3,1,0,3614,"[{""question"":""If you had more time, describe what changes you would make (if any) to make your implementation more efficient."",""answer"":""I would have used Pattern and would have completed builder implementation which i could not complete due to less time""},{""question"":""Describe how you would extend your pattern language to allow the specification of a literal full stop character (.)."",""answer"":""by adding it in my regex""},{""question"":""Describe why a builder interface is appropriate."",""answer"":""becasue there were manipuations and operations present""}]",833007,0,21,281,21,2,4,53,31,273.47469111598195,2.3537691386947937,15.409590657060216,0.13262879566842775,18,3,3,1,1,17.128386355846224,0.2403676248956362,4634,java,0,0,0,0,0,1.6038586734693878
91,14,difficult,14,0,0,0,True,True,65.10000000000001,0.9,FAILED,3675,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""Question not clear and  Coffee/Tea pressed values missing""},{""question"":""Describe what your solution does if the button to request coffee is pressed and insufficient funds are available."",""answer"":""funds will be returned back""},{""question"":""Describe the data structures you used to track the input of coins."",""answer"":""Array""}]",834094,0,1,215,0,0,0,30,17,123.54841579059656,1.0663511988492609,6.961633290058068,0.060086128642754824,33,9,8,0,1,9.630922041570912,0,4602,cs,3.0612244897959178,0,0,0,0.21865889212827988,3.3028686
91,6,easy,7,0,0,0,True,True,49,0.9,FAILED,3676,"[{""question"":""how you ensured your solution produced accurate results?"",""answer"":""correction""}]",834095,0,3,200,2,0,1,39,22,156.6576132076749,2.0486661596238345,8.827250825263892,0.11543703288940277,15,3,2,0,1,6.188511723173757,0,4602,cs,11.224489795918366,0,0,0,1.6034985422740526,3.3028686
91,0,intermediate,0,0,0,0,True,False,63.9,1,0,3674,"[{""question"":""How did you ensure your solution is robust to difficult input?"",""answer"":""Checked all the conditions perfectly.""},{""question"":""Is your solution exact or approximate?"",""answer"":""approximate""},{""question"":""How did you estimate the area under the curve?"",""answer"":""Multiplied function result with difference between 2nd and 3rd""}]",834093,0,6,246,2,0,0,37,23,172.28124419769017,3.1015558534773278,9.707601972752679,0.17476464058542482,18,4,2,0,0,5.706995441027389,0,4602,cs,0,0,0,0,0,3.3028686
92,10,easy,6,0,0,0,True,True,76.59999999999998,0.5333333333333332,FAILED,3669,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""1""}]",834091,0,8,108,6,0,0,32,16,194.0622381919049,0.6953061644445504,10.934904580482442,0.039178701808560035,16,4,3,0,0,15.545918948246946,0.3704072906364597,4515,java,0,0,0,0,0,1.2041873082287309
92,15,intermediate,0,0,0,0,True,True,62.2,0.95,FAILED,3668,"[{""question"":""If you had more time, describe what changes you would make (if any) to make your implementation more efficient."",""answer"":""1""},{""question"":""Describe how you would extend your pattern language to allow the specification of a literal full stop character (.)."",""answer"":""1""},{""question"":""Describe why a builder interface is appropriate."",""answer"":""1""}]",834090,1,14,468,14,0,0,33,22,158.2897852524293,5.288441841570693,8.9192194933294,0.2979900028764001,9,2,2,0,0,9.9733742683115,0.4382620683848287,4515,java,0,0,0,0,0,1.2041873082287309
93,9,easy,0,0,0,0,True,False,68.89999999999999,1,0,3652,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""Used java 8 unmodifiableMap""}]",834110,0,3,718,2,0,2,19,10,80.904943373448,0.262886756179221,4.558784048461486,0.01481298794178417,17,0,0,0,0,9.061589957045653,0,4568,java,0,0,0,0,0,2.489895842450766
93,4,intermediate,0,0,0,0,True,True,71.1,0.95,FAILED,3651,"[{""question"":""Describe any other corner cases you considered."",""answer"":""Nope""},{""question"":""How did you ensure that null values were handled correctly?"",""answer"":""No corner case considered""},{""question"":""Describe in words how you made a complete copy of the input array."",""answer"":""used clone method""}]",834109,3,11,357,8,0,4,41,23,226.4583366730788,1.7580738019549929,12.760340837283927,0.09906290604982704,16,3,2,0,1,5.638518140760026,0.0222699196640357,4568,java,0,0,0,0,0,2.489895842450766
93,11,intermediate,4,0,0,0,True,True,68.60000000000001,0.9666666666666665,FAILED,3650,"[{""question"":""Describe how the performance of your implementation changes as the distance between the start of the first building and end of the last building increases."",""answer"":""Did not understood the problem""},{""question"":""Describe how the performance of your implementation changes as the number of buildings increases."",""answer"":""did not understood problem""},{""question"":""Describe in words the algorithm you developed."",""answer"":""""}]",834108,31,55,785,28,24,33,108,56,704.3389608801707,18.459053071775752,39.687676496467894,1.0401198392153193,15,3,2,2,2,26.73788456432053,1.4330960344013914,4568,java,6.25,0,0,0,1.5625,2.489895842450766
94,12,easy,0,0,0,0,True,True,61.7,0.9333333333333332,FAILED,3526,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""Unlike the mean, the median value doesn\u0027t depend on all the values in the dataset. Consequently, when some of the values are more extreme, the effect on the median is smaller.""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""Min and Max were easy but percentile was tough and could not test due to lack of time but program should work""}]",820219,0,3,688,1,0,0,44,31,139.7367904034944,0.12673034685943182,7.873806278241847,0.007140926865890059,35,5,3,0,1,7.8021546515635585,0,4395,cs,0,0,0,0,0,1.6976350241545892
94,3,intermediate,5,0,0,0,True,True,78.2,1,FAILED,3527,"[{""question"":""Describe what you would do differently if you were to rewrite the decode method from scratch."",""answer"":""number length was easy to detect but stream i need to do some research.""},{""question"":""Describe why the fixes you made constituted \u0027fixing the code in place\u0027."",""answer"":""as code is written well balanced and need to put our patch to satisfy test cases.""},{""question"":""Describe the faults you found in words."",""answer"":""""}]",820220,1,1,273,0,0,0,40,23,153.53677155919095,1.6066049708319845,8.65139948007215,0.09052802965821592,53,12,7,0,2,1.8627179963594136,0,4395,cs,4,0,0,0,0.8,1.6976350241545892
